State,Year,Quarter,HPI
TX,1988,4,113.1
TX,1989,1,113.33
TX,1989,2,114.33
TX,1989,3,116.57
TX,1989,4,116.3
TX,1990,1,116.04
TX,1990,2,116.92
TX,1990,3,117.75
TX,1990,4,116.86
TX,1991,1,118.29
TX,1991,2,119.51
TX,1991,3,119.64
TX,1991,4,121.04
TX,1992,1,123.01
TX,1992,2,122.57
TX,1992,3,124.63
TX,1992,4,125.15
TX,1993,1,125.55
TX,1993,2,126.66
TX,1993,3,128.12
TX,1993,4,129.36
TX,1994,1,129.98
TX,1994,2,130.17
TX,1994,3,130.28
TX,1994,4,129.61
TX,1995,1,129.57
TX,1995,2,131.79
TX,1995,3,133.4
TX,1995,4,134.24
TX,1996,1,135.6
TX,1996,2,135.35
TX,1996,3,135.67
TX,1996,4,136.15
TX,1997,1,136.79
TX,1997,2,137.8
TX,1997,3,139.08
TX,1997,4,140.74
TX,1998,1,143.01
TX,1998,2,144.03
TX,1998,3,146.36
TX,1998,4,147.95
TX,1999,1,149.31
TX,1999,2,152.21
TX,1999,3,154.73
TX,1999,4,156.51
TX,2000,1,158.88
TX,2000,2,161.53
TX,2000,3,163.93
TX,2000,4,165.84
TX,2001,1,170.53
TX,2001,2,172.78
TX,2001,3,174.07
TX,2001,4,176
TX,2002,1,176.52
TX,2002,2,178.04
TX,2002,3,180.79
TX,2002,4,182.67
TX,2003,1,183.56
TX,2003,2,184.73
TX,2003,3,185.34
TX,2003,4,186.47
TX,2004,1,187.37
TX,2004,2,189.27
TX,2004,3,190.81
TX,2004,4,193.02
TX,2005,1,194
TX,2005,2,197.09
TX,2005,3,200.27
TX,2005,4,202.66
TX,2006,1,205.02
TX,2006,2,208.25
TX,2006,3,211.34
TX,2006,4,214.24
TX,2007,1,217.03
TX,2007,2,220.68
TX,2007,3,221.39
TX,2007,4,223.05
TX,2008,1,224.34
TX,2008,2,224.99
TX,2008,3,224.23
TX,2008,4,224.64
TX,2009,1,227.29
TX,2009,2,225.76
TX,2009,3,223.54
TX,2009,4,222.97
TX,2010,1,221.57
TX,2010,2,221.72
TX,2010,3,223.11
TX,2010,4,222.13
TX,2011,1,218.91
TX,2011,2,217.81
TX,2011,3,219.66
TX,2011,4,219.86
TX,2012,1,219.76
TX,2012,2,221.25
TX,2012,3,223.2
TX,2012,4,224.8
TX,2013,1,226.49
TX,2013,2,230.56
TX,2013,3,234.52
TX,2013,4,237.19
TX,2014,1,241.2
TX,2014,2,247.41
TX,2014,3,251.86
TX,2014,4,254.87
TX,2015,1,258.66
TX,2015,2,265.12
TX,2015,3,270.82
TX,2015,4,273.22
TX,2016,1,277.1
TX,2016,2,284.24
TX,2016,3,289.91
TX,2016,4,293.07
TX,2017,1,296.98
TX,2017,2,305.9
TX,2017,3,310.42
TX,2017,4,313.28
TX,2018,1,317.44
TX,2018,2,324.38
TX,2018,3,328.48
TX,2018,4,329.53
TX,2019,1,333.46
TX,2019,2,339.52
TX,2019,3,343.51
TX,2019,4,345.91
TX,2020,1,349.71
TX,2020,2,352.18
TX,2020,3,357.67
TX,2020,4,365.79
TX,2021,1,374.24
TX,2021,2,396.25
TX,2021,3,421.47
TX,2021,4,438.75
UT,1975,1,55.09
UT,1975,2,57.57
UT,1975,3,55.17
UT,1975,4,59.81
UT,1976,1,61.49
UT,1976,2,61.28
UT,1976,3,64.65
UT,1976,4,64.01
UT,1977,1,69.68
UT,1977,2,70.75
UT,1977,3,74.74
UT,1977,4,75.09
UT,1978,1,81.5
UT,1978,2,84.03
UT,1978,3,87.23
UT,1978,4,90.13
UT,1979,1,94.6
UT,1979,2,97.54
UT,1979,3,97.98
UT,1979,4,99.69
UT,1980,1,100
UT,1980,2,98.34
UT,1980,3,103.64
UT,1980,4,104.72
UT,1981,1,106.13
UT,1981,2,109.75
UT,1981,3,108.37
UT,1981,4,110.41
UT,1982,1,106.68
UT,1982,2,108.79
UT,1982,3,111.84
UT,1982,4,113.89
UT,1983,1,114.27
UT,1983,2,115.33
UT,1983,3,111.56
UT,1983,4,112.63
UT,1984,1,112.15
UT,1984,2,114.06
UT,1984,3,114.77
UT,1984,4,112.11
UT,1985,1,116.57
UT,1985,2,115.96
UT,1985,3,116.29
UT,1985,4,115.13
UT,1986,1,119.15
UT,1986,2,118.86
UT,1986,3,118.21
UT,1986,4,117.9
UT,1987,1,119.24
UT,1987,2,117.84
UT,1987,3,113.64
UT,1987,4,112.69
UT,1988,1,112.79
UT,1988,2,114.23
UT,1988,3,112.05
UT,1988,4,112.32
UT,1989,1,113.36
UT,1989,2,113.1
UT,1989,3,115.57
UT,1989,4,115.46
UT,1990,1,116.45
UT,1990,2,118.02
UT,1990,3,118.96
UT,1990,4,118.88
UT,1991,1,122.55
UT,1991,2,124.78
UT,1991,3,124.87
UT,1991,4,127.7
UT,1992,1,129.6
UT,1992,2,131.63
UT,1992,3,133.85
UT,1992,4,137.36
UT,1993,1,140.34
UT,1993,2,144.76
UT,1993,3,149.98
UT,1993,4,155.56
UT,1994,1,161.83
UT,1994,2,170.8
UT,1994,3,176.57
UT,1994,4,179.67
UT,1995,1,184.34
UT,1995,2,189.48
UT,1995,3,195.96
UT,1995,4,200.01
UT,1996,1,204.62
UT,1996,2,207.01
UT,1996,3,210.52
UT,1996,4,214.33
UT,1997,1,217.92
UT,1997,2,219.14
UT,1997,3,223.41
UT,1997,4,227.32
UT,1998,1,229.99
UT,1998,2,232.18
UT,1998,3,234.41
UT,1998,4,236.66
UT,1999,1,237.94
UT,1999,2,236.99
UT,1999,3,234.29
UT,1999,4,235.3
UT,2000,1,236.44
UT,2000,2,236.4
UT,2000,3,238.9
UT,2000,4,242.27
UT,2001,1,247.67
UT,2001,2,248.24
UT,2001,3,248.45
UT,2001,4,251.05
UT,2002,1,250.62
UT,2002,2,250.11
UT,2002,3,253.26
UT,2002,4,254.59
UT,2003,1,255.25
UT,2003,2,256.19
UT,2003,3,256.92
UT,2003,4,257.11
UT,2004,1,259.61
UT,2004,2,262.05
UT,2004,3,265.38
UT,2004,4,270.57
UT,2005,1,275.53
UT,2005,2,284.27
UT,2005,3,294.8
UT,2005,4,304.56
UT,2006,1,314.95
UT,2006,2,328.18
UT,2006,3,342.69
UT,2006,4,355.72
UT,2007,1,366.6
UT,2007,2,375.57
UT,2007,3,380.21
UT,2007,4,383.16
UT,2008,1,382.2
UT,2008,2,376.07
UT,2008,3,364.68
UT,2008,4,363.85
UT,2009,1,360.95
UT,2009,2,347.27
UT,2009,3,332.5
UT,2009,4,328.61
UT,2010,1,323.64
UT,2010,2,318.97
UT,2010,3,321.7
UT,2010,4,319.98
UT,2011,1,305.77
UT,2011,2,299.17
UT,2011,3,304.66
UT,2011,4,306.04
UT,2012,1,305.3
UT,2012,2,303.69
UT,2012,3,310.09
UT,2012,4,315.44
UT,2013,1,318.24
UT,2013,2,327.2
UT,2013,3,334.77
UT,2013,4,339.18
UT,2014,1,341.29
UT,2014,2,347.66
UT,2014,3,351.56
UT,2014,4,355.62
UT,2015,1,359.16
UT,2015,2,365.08
UT,2015,3,372.31
UT,2015,4,377.29
UT,2016,1,382.87
UT,2016,2,391.52
UT,2016,3,400.58
UT,2016,4,405.27
UT,2017,1,412.49
UT,2017,2,426.1
UT,2017,3,436.04
UT,2017,4,441.84
UT,2018,1,451.13
UT,2018,2,466.14
UT,2018,3,475.78
UT,2018,4,481.94
UT,2019,1,490.14
UT,2019,2,500.11
UT,2019,3,508.21
UT,2019,4,515.64
UT,2020,1,522.38
UT,2020,2,531.9
UT,2020,3,544.73
UT,2020,4,563.78
UT,2021,1,586.35
UT,2021,2,643.27
UT,2021,3,692.4
UT,2021,4,718.05
VA,1975,1,69.83
VA,1975,2,66.7
VA,1975,3,67.38
VA,1975,4,67.74
VA,1976,1,69.46
VA,1976,2,68.57
VA,1976,3,70.54
VA,1976,4,71.98
VA,1977,1,73.08
VA,1977,2,75.09
VA,1977,3,77.31
VA,1977,4,78.94
VA,1978,1,80.38
VA,1978,2,83.38
VA,1978,3,86.08
VA,1978,4,89.27
VA,1979,1,89.48
VA,1979,2,91.61
VA,1979,3,94.65
VA,1979,4,95.53
VA,1980,1,100
VA,1980,2,101.16
VA,1980,3,104.32
VA,1980,4,104.25
VA,1981,1,106.09
VA,1981,2,105.57
VA,1981,3,106.23
VA,1981,4,109.83
VA,1982,1,97.81
VA,1982,2,109.51
VA,1982,3,103.77
VA,1982,4,112.84
VA,1983,1,115.34
VA,1983,2,118.08
VA,1983,3,118.83
VA,1983,4,118.68
VA,1984,1,121.41
VA,1984,2,123.28
VA,1984,3,124.89
VA,1984,4,124.49
VA,1985,1,127.51
VA,1985,2,129.65
VA,1985,3,131.52
VA,1985,4,132.3
VA,1986,1,134.56
VA,1986,2,137.02
VA,1986,3,140.02
VA,1986,4,142.45
VA,1987,1,145.5
VA,1987,2,149.53
VA,1987,3,156.81
VA,1987,4,160.3
VA,1988,1,164.97
VA,1988,2,170.54
VA,1988,3,174.61
VA,1988,4,178.17
VA,1989,1,181.42
VA,1989,2,185.36
VA,1989,3,187.97
VA,1989,4,189.31
VA,1990,1,189.27
VA,1990,2,189.57
VA,1990,3,188.97
VA,1990,4,186.82
VA,1991,1,187.95
VA,1991,2,188.54
VA,1991,3,187.09
VA,1991,4,190.4
VA,1992,1,191.52
VA,1992,2,189.79
VA,1992,3,192.19
VA,1992,4,192.84
VA,1993,1,192.28
VA,1993,2,193.4
VA,1993,3,193.78
VA,1993,4,194.83
VA,1994,1,195.08
VA,1994,2,194.87
VA,1994,3,194.53
VA,1994,4,194.25
VA,1995,1,193.72
VA,1995,2,196.17
VA,1995,3,198.46
VA,1995,4,199.26
VA,1996,1,201.36
VA,1996,2,200.81
VA,1996,3,199.98
VA,1996,4,201.63
VA,1997,1,202.99
VA,1997,2,203.3
VA,1997,3,205.5
VA,1997,4,207.53
VA,1998,1,209.22
VA,1998,2,210.16
VA,1998,3,211.74
VA,1998,4,213.81
VA,1999,1,216.24
VA,1999,2,219
VA,1999,3,222.74
VA,1999,4,225.7
VA,2000,1,229.56
VA,2000,2,234.29
VA,2000,3,238.46
VA,2000,4,242.49
VA,2001,1,248.59
VA,2001,2,254.38
VA,2001,3,260.06
VA,2001,4,263.66
VA,2002,1,268.82
VA,2002,2,276.39
VA,2002,3,283.45
VA,2002,4,287.35
VA,2003,1,291.7
VA,2003,2,296.44
VA,2003,3,303.55
VA,2003,4,315.86
VA,2004,1,323.93
VA,2004,2,336.41
VA,2004,3,357.83
VA,2004,4,370.28
VA,2005,1,385.02
VA,2005,2,406.87
VA,2005,3,426.4
VA,2005,4,438.33
VA,2006,1,448.22
VA,2006,2,456.62
VA,2006,3,459.46
VA,2006,4,465.95
VA,2007,1,467.96
VA,2007,2,469.15
VA,2007,3,463.26
VA,2007,4,462.06
VA,2008,1,459.68
VA,2008,2,446.61
VA,2008,3,434.32
VA,2008,4,430.78
VA,2009,1,432.42
VA,2009,2,421.61
VA,2009,3,412.16
VA,2009,4,409.06
VA,2010,1,403.59
VA,2010,2,400.92
VA,2010,3,405.03
VA,2010,4,402.81
VA,2011,1,393.41
VA,2011,2,388.57
VA,2011,3,391.87
VA,2011,4,394.57
VA,2012,1,390.23
VA,2012,2,387.69
VA,2012,3,392.54
VA,2012,4,394.13
VA,2013,1,393.65
VA,2013,2,397.52
VA,2013,3,398.28
VA,2013,4,398.23
VA,2014,1,399.82
VA,2014,2,406.04
VA,2014,3,409.01
VA,2014,4,412.32
VA,2015,1,414.59
VA,2015,2,418.06
VA,2015,3,419.67
VA,2015,4,421.66
VA,2016,1,420.7
VA,2016,2,427.87
VA,2016,3,431.87
VA,2016,4,433.77
VA,2017,1,433.1
VA,2017,2,442.01
VA,2017,3,444.44
VA,2017,4,446.22
VA,2018,1,450.97
VA,2018,2,456.33
VA,2018,3,458.79
VA,2018,4,459.27
VA,2019,1,464.39
VA,2019,2,473.47
VA,2019,3,478.56
VA,2019,4,482.11
VA,2020,1,487.2
VA,2020,2,492.77
VA,2020,3,500.94
VA,2020,4,510.36
VA,2021,1,520.83
VA,2021,2,545.03
VA,2021,3,569.86
VA,2021,4,582.98
VT,1975,1,77.35
VT,1975,2,77.06
VT,1975,3,67.15
VT,1975,4,72.73
VT,1976,1,117.01
VT,1976,2,57.56
VT,1976,3,81.17
VT,1976,4,79.54
VT,1977,1,114.4
VT,1977,2,82.4
VT,1977,3,76.27
VT,1977,4,76.84
VT,1978,1,90.81
VT,1978,2,92.03
VT,1978,3,99.54
VT,1978,4,88.54
VT,1979,1,94.51
VT,1979,2,87.51
VT,1979,3,95.52
VT,1979,4,108.98
VT,1980,1,100
VT,1980,2,101.05
VT,1980,3,103.8
VT,1980,4,110.34
VT,1981,1,110.46
VT,1981,2,108.39
VT,1981,3,101.26
VT,1981,4,62.9
VT,1982,1,122.32
VT,1982,2,116.94
VT,1982,3,108.22
VT,1982,4,113.97
VT,1983,1,118.28
VT,1983,2,112.63
VT,1983,3,118.17
VT,1983,4,123.46
VT,1984,1,121.81
VT,1984,2,123.87
VT,1984,3,126.22
VT,1984,4,126.97
VT,1985,1,129.56
VT,1985,2,134.3
VT,1985,3,136.22
VT,1985,4,139.11
VT,1986,1,144.36
VT,1986,2,146.57
VT,1986,3,152.43
VT,1986,4,158.43
VT,1987,1,163.32
VT,1987,2,168.64
VT,1987,3,173.48
VT,1987,4,181.54
VT,1988,1,186.73
VT,1988,2,194.77
VT,1988,3,201.13
VT,1988,4,203.33
VT,1989,1,206.69
VT,1989,2,211.93
VT,1989,3,216.3
VT,1989,4,217.48
VT,1990,1,215.39
VT,1990,2,216.85
VT,1990,3,214.83
VT,1990,4,216.24
VT,1991,1,213.21
VT,1991,2,213.68
VT,1991,3,213
VT,1991,4,213.76
VT,1992,1,213.87
VT,1992,2,214.52
VT,1992,3,216.42
VT,1992,4,216.72
VT,1993,1,215.93
VT,1993,2,217.19
VT,1993,3,217.56
VT,1993,4,218.77
VT,1994,1,219.44
VT,1994,2,217.09
VT,1994,3,217.51
VT,1994,4,217.48
VT,1995,1,215.05
VT,1995,2,220.36
VT,1995,3,220.47
VT,1995,4,221.75
VT,1996,1,225.58
VT,1996,2,221.96
VT,1996,3,220.81
VT,1996,4,221.12
VT,1997,1,225.14
VT,1997,2,222.43
VT,1997,3,225.25
VT,1997,4,225.39
VT,1998,1,228.83
VT,1998,2,228.76
VT,1998,3,229.37
VT,1998,4,232.66
VT,1999,1,235.06
VT,1999,2,236.81
VT,1999,3,241.91
VT,1999,4,244.93
VT,2000,1,250.36
VT,2000,2,254.26
VT,2000,3,259.59
VT,2000,4,264.44
VT,2001,1,268.86
VT,2001,2,274.13
VT,2001,3,280.74
VT,2001,4,284.13
VT,2002,1,289.96
VT,2002,2,296.59
VT,2002,3,301.72
VT,2002,4,304.39
VT,2003,1,307.81
VT,2003,2,312.85
VT,2003,3,321.12
VT,2003,4,337.65
VT,2004,1,342.13
VT,2004,2,352.15
VT,2004,3,374.71
VT,2004,4,382.24
VT,2005,1,394.07
VT,2005,2,407.43
VT,2005,3,422.01
VT,2005,4,430.71
VT,2006,1,436.49
VT,2006,2,446.6
VT,2006,3,448.11
VT,2006,4,455.16
VT,2007,1,458.41
VT,2007,2,458.08
VT,2007,3,458.87
VT,2007,4,457.11
VT,2008,1,463.63
VT,2008,2,457.4
VT,2008,3,454.49
VT,2008,4,453.63
VT,2009,1,454.08
VT,2009,2,447.75
VT,2009,3,444.97
VT,2009,4,441.13
VT,2010,1,440.84
VT,2010,2,439.64
VT,2010,3,440.46
VT,2010,4,442.03
VT,2011,1,438.93
VT,2011,2,433.55
VT,2011,3,434.54
VT,2011,4,440.21
VT,2012,1,438.58
VT,2012,2,436.58
VT,2012,3,438
VT,2012,4,437.98
VT,2013,1,439.78
VT,2013,2,435.88
VT,2013,3,437.65
VT,2013,4,436.3
VT,2014,1,433.09
VT,2014,2,438.54
VT,2014,3,439.51
VT,2014,4,438.59
VT,2015,1,442.64
VT,2015,2,447.41
VT,2015,3,446.93
VT,2015,4,445.45
VT,2016,1,444.44
VT,2016,2,451.68
VT,2016,3,456.07
VT,2016,4,454.66
VT,2017,1,456.16
VT,2017,2,460.85
VT,2017,3,462.22
VT,2017,4,469.19
VT,2018,1,471.86
VT,2018,2,477.53
VT,2018,3,478.78
VT,2018,4,477.34
VT,2019,1,482.71
VT,2019,2,492.79
VT,2019,3,499.75
VT,2019,4,501.19
VT,2020,1,508.24
VT,2020,2,511.16
VT,2020,3,522.06
VT,2020,4,536.58
VT,2021,1,550.88
VT,2021,2,576.1
VT,2021,3,613.28
VT,2021,4,630.57
WA,1975,1,46.13
WA,1975,2,47.2
WA,1975,3,49.67
WA,1975,4,48.01
WA,1976,1,50.33
WA,1976,2,53.59
WA,1976,3,56.55
WA,1976,4,57.77
WA,1977,1,59.75
WA,1977,2,62.88
WA,1977,3,67.26
WA,1977,4,70.75
WA,1978,1,74.32
WA,1978,2,79.67
WA,1978,3,84.01
WA,1978,4,86.87
WA,1979,1,88.93
WA,1979,2,93.86
WA,1979,3,95.9
WA,1979,4,98.03
WA,1980,1,100
WA,1980,2,100.21
WA,1980,3,103.53
WA,1980,4,101.86
WA,1981,1,100.05
WA,1981,2,104.14
WA,1981,3,105.23
WA,1981,4,103.69
WA,1982,1,86.66
WA,1982,2,93.54
WA,1982,3,93.83
WA,1982,4,103.57
WA,1983,1,104.77
WA,1983,2,104.72
WA,1983,3,103.98
WA,1983,4,104.93
WA,1984,1,106.82
WA,1984,2,107.52
WA,1984,3,109.31
WA,1984,4,110.05
WA,1985,1,110.53
WA,1985,2,110.92
WA,1985,3,111.59
WA,1985,4,112.13
WA,1986,1,113.47
WA,1986,2,114.2
WA,1986,3,114.74
WA,1986,4,115.94
WA,1987,1,117.09
WA,1987,2,118.07
WA,1987,3,118.94
WA,1987,4,119.68
WA,1988,1,121.97
WA,1988,2,123.79
WA,1988,3,126.35
WA,1988,4,127.87
WA,1989,1,132.24
WA,1989,2,137.92
WA,1989,3,144.46
WA,1989,4,153.18
WA,1990,1,164.27
WA,1990,2,173.57
WA,1990,3,176.43
WA,1990,4,177.68
WA,1991,1,181.96
WA,1991,2,183.59
WA,1991,3,184.34
WA,1991,4,188.2
WA,1992,1,189.08
WA,1992,2,190.83
WA,1992,3,193.4
WA,1992,4,195.39
WA,1993,1,196.26
WA,1993,2,198.39
WA,1993,3,201.08
WA,1993,4,203.36
WA,1994,1,205.89
WA,1994,2,209.74
WA,1994,3,211.08
WA,1994,4,210.5
WA,1995,1,212.6
WA,1995,2,215.01
WA,1995,3,218.17
WA,1995,4,219.92
WA,1996,1,221.91
WA,1996,2,222.14
WA,1996,3,223.35
WA,1996,4,225.23
WA,1997,1,226.77
WA,1997,2,229.73
WA,1997,3,234.47
WA,1997,4,237.59
WA,1998,1,242.2
WA,1998,2,245.72
WA,1998,3,250.31
WA,1998,4,253.16
WA,1999,1,255.53
WA,1999,2,259.96
WA,1999,3,262.94
WA,1999,4,265.02
WA,2000,1,269.66
WA,2000,2,272.46
WA,2000,3,276.1
WA,2000,4,279.65
WA,2001,1,286.44
WA,2001,2,290.32
WA,2001,3,293.28
WA,2001,4,295.22
WA,2002,1,298.84
WA,2002,2,302.45
WA,2002,3,306.14
WA,2002,4,308.74
WA,2003,1,311.28
WA,2003,2,313.95
WA,2003,3,317.85
WA,2003,4,325.92
WA,2004,1,330.85
WA,2004,2,340.74
WA,2004,3,354.99
WA,2004,4,363.17
WA,2005,1,374.85
WA,2005,2,394.79
WA,2005,3,412.3
WA,2005,4,429.54
WA,2006,1,444.89
WA,2006,2,460.31
WA,2006,3,473.88
WA,2006,4,484.08
WA,2007,1,492.77
WA,2007,2,498.31
WA,2007,3,499.63
WA,2007,4,502.39
WA,2008,1,501.06
WA,2008,2,491.2
WA,2008,3,476.63
WA,2008,4,471.57
WA,2009,1,467.88
WA,2009,2,447.95
WA,2009,3,433.05
WA,2009,4,427.25
WA,2010,1,419.85
WA,2010,2,415.02
WA,2010,3,414.93
WA,2010,4,407.55
WA,2011,1,393.89
WA,2011,2,383.93
WA,2011,3,385.1
WA,2011,4,385.44
WA,2012,1,379.24
WA,2012,2,376.01
WA,2012,3,382.85
WA,2012,4,387.48
WA,2013,1,390.25
WA,2013,2,397.46
WA,2013,3,405.89
WA,2013,4,409.85
WA,2014,1,414.44
WA,2014,2,425.37
WA,2014,3,434.59
WA,2014,4,438.93
WA,2015,1,444.89
WA,2015,2,458
WA,2015,3,470.82
WA,2015,4,478.69
WA,2016,1,488.15
WA,2016,2,505.74
WA,2016,3,521.03
WA,2016,4,528.42
WA,2017,1,538.03
WA,2017,2,559
WA,2017,3,575.73
WA,2017,4,584
WA,2018,1,597.89
WA,2018,2,618.88
WA,2018,3,626.05
WA,2018,4,627.57
WA,2019,1,636.19
WA,2019,2,648.94
WA,2019,3,657.31
WA,2019,4,664.68
WA,2020,1,675.93
WA,2020,2,686.38
WA,2020,3,701.94
WA,2020,4,720.56
WA,2021,1,741.74
WA,2021,2,797.9
WA,2021,3,844.17
WA,2021,4,872.09
WI,1975,1,61.85
WI,1975,2,62.64
WI,1975,3,64.61
WI,1975,4,69.04
WI,1976,1,65.44
WI,1976,2,65.52
WI,1976,3,67.61
WI,1976,4,68.34
WI,1977,1,72.73
WI,1977,2,76.05
WI,1977,3,78.05
WI,1977,4,80.93
WI,1978,1,84.68
WI,1978,2,87.52
WI,1978,3,90.84
WI,1978,4,92.65
WI,1979,1,96.65
WI,1979,2,99.7
WI,1979,3,99.44
WI,1979,4,100.2
WI,1980,1,100
WI,1980,2,100.98
WI,1980,3,104.97
WI,1980,4,101.66
WI,1981,1,102.66
WI,1981,2,102.98
WI,1981,3,103.27
WI,1981,4,91.13
WI,1982,1,86.24
WI,1982,2,96.33
WI,1982,3,98.54
WI,1982,4,99.44
WI,1983,1,103.91
WI,1983,2,106.25
WI,1983,3,105.92
WI,1983,4,105.97
WI,1984,1,106.12
WI,1984,2,107.94
WI,1984,3,108.1
WI,1984,4,106.31
WI,1985,1,107.99
WI,1985,2,109.77
WI,1985,3,110.73
WI,1985,4,110.82
WI,1986,1,112.39
WI,1986,2,113.68
WI,1986,3,113.99
WI,1986,4,114.47
WI,1987,1,115.36
WI,1987,2,116.67
WI,1987,3,118.22
WI,1987,4,119.49
WI,1988,1,120.29
WI,1988,2,122.29
WI,1988,3,124.47
WI,1988,4,125.11
WI,1989,1,127.41
WI,1989,2,128.86
WI,1989,3,131.02
WI,1989,4,131.81
WI,1990,1,133.86
WI,1990,2,136
WI,1990,3,137.84
WI,1990,4,138.13
WI,1991,1,140.07
WI,1991,2,142.08
WI,1991,3,144.23
WI,1991,4,145.62
WI,1992,1,147.31
WI,1992,2,149.93
WI,1992,3,151.77
WI,1992,4,153.74
WI,1993,1,154.96
WI,1993,2,157.16
WI,1993,3,159.4
WI,1993,4,161.47
WI,1994,1,165.71
WI,1994,2,171.81
WI,1994,3,175.55
WI,1994,4,175.81
WI,1995,1,177.98
WI,1995,2,181.92
WI,1995,3,184.4
WI,1995,4,186.67
WI,1996,1,188.16
WI,1996,2,189.95
WI,1996,3,192.16
WI,1996,4,194.36
WI,1997,1,196.55
WI,1997,2,198.24
WI,1997,3,200.92
WI,1997,4,202.93
WI,1998,1,204.24
WI,1998,2,206.61
WI,1998,3,209.02
WI,1998,4,209.78
WI,1999,1,213.5
WI,1999,2,216.92
WI,1999,3,219.84
WI,1999,4,221.1
WI,2000,1,227.89
WI,2000,2,229.07
WI,2000,3,232.44
WI,2000,4,235.27
WI,2001,1,238.83
WI,2001,2,242.08
WI,2001,3,245.29
WI,2001,4,247.13
WI,2002,1,251.19
WI,2002,2,254.66
WI,2002,3,257.33
WI,2002,4,259.19
WI,2003,1,261.88
WI,2003,2,264.21
WI,2003,3,268.2
WI,2003,4,277
WI,2004,1,279.15
WI,2004,2,284.83
WI,2004,3,295.33
WI,2004,4,298.77
WI,2005,1,304.27
WI,2005,2,309.69
WI,2005,3,315.68
WI,2005,4,318.74
WI,2006,1,321.19
WI,2006,2,320.8
WI,2006,3,322.33
WI,2006,4,326.26
WI,2007,1,327.62
WI,2007,2,327.04
WI,2007,3,325.34
WI,2007,4,327.04
WI,2008,1,327.83
WI,2008,2,322.92
WI,2008,3,317.19
WI,2008,4,317.86
WI,2009,1,319.36
WI,2009,2,314.56
WI,2009,3,307.56
WI,2009,4,306.67
WI,2010,1,302.73
WI,2010,2,301.01
WI,2010,3,304.17
WI,2010,4,302.24
WI,2011,1,295.57
WI,2011,2,290.65
WI,2011,3,293.33
WI,2011,4,294.39
WI,2012,1,291.65
WI,2012,2,289.25
WI,2012,3,291.99
WI,2012,4,292
WI,2013,1,290.99
WI,2013,2,290.87
WI,2013,3,291.06
WI,2013,4,289.91
WI,2014,1,289.35
WI,2014,2,293.89
WI,2014,3,297.1
WI,2014,4,298.6
WI,2015,1,300.56
WI,2015,2,303.68
WI,2015,3,306.21
WI,2015,4,308.1
WI,2016,1,310.86
WI,2016,2,315.21
WI,2016,3,319.49
WI,2016,4,321.51
WI,2017,1,324.6
WI,2017,2,332.34
WI,2017,3,336.48
WI,2017,4,337.04
WI,2018,1,341.8
WI,2018,2,350.31
WI,2018,3,354.61
WI,2018,4,355.98
WI,2019,1,359.5
WI,2019,2,366.06
WI,2019,3,370.73
WI,2019,4,373.04
WI,2020,1,376.16
WI,2020,2,378.87
WI,2020,3,386.17
WI,2020,4,393.95
WI,2021,1,399.26
WI,2021,2,420.94
WI,2021,3,441.86
WI,2021,4,451.12
WV,1975,1,50.19
WV,1975,2,65.41
WV,1975,3,66.18
WV,1975,4,66.73
WV,1976,1,61.94
WV,1976,2,66.95
WV,1976,3,68.78
WV,1976,4,63.02
WV,1977,1,68.07
WV,1977,2,85.2
WV,1977,3,72.92
WV,1977,4,85.45
WV,1978,1,84.37
WV,1978,2,80.3
WV,1978,3,83.29
WV,1978,4,84.69
WV,1979,1,83.09
WV,1979,2,88.79
WV,1979,3,88.78
WV,1979,4,94.87
WV,1980,1,100
WV,1980,2,105
WV,1980,3,102.7
WV,1980,4,117.98
WV,1981,1,99.13
WV,1981,2,94.99
WV,1981,3,108.48
WV,1981,4,108.47
WV,1982,1,68.84
WV,1982,2,113.89
WV,1982,3,83.88
WV,1982,4,86.58
WV,1983,1,98.25
WV,1983,2,92.04
WV,1983,3,92.67
WV,1983,4,91.96
WV,1984,1,97.95
WV,1984,2,93.58
WV,1984,3,94.27
WV,1984,4,86.74
WV,1985,1,91.85
WV,1985,2,95.3
WV,1985,3,92.73
WV,1985,4,88.54
WV,1986,1,95.46
WV,1986,2,96.43
WV,1986,3,95.7
WV,1986,4,98.17
WV,1987,1,97.1
WV,1987,2,98.83
WV,1987,3,95.86
WV,1987,4,97.29
WV,1988,1,96.51
WV,1988,2,99.86
WV,1988,3,98.66
WV,1988,4,97.83
WV,1989,1,99.05
WV,1989,2,101.4
WV,1989,3,101.25
WV,1989,4,101.01
WV,1990,1,102.19
WV,1990,2,101.93
WV,1990,3,105.04
WV,1990,4,103.77
WV,1991,1,104.03
WV,1991,2,107.27
WV,1991,3,106.18
WV,1991,4,109.15
WV,1992,1,109.43
WV,1992,2,111.44
WV,1992,3,112.6
WV,1992,4,113.85
WV,1993,1,114.64
WV,1993,2,116.18
WV,1993,3,118.71
WV,1993,4,119.14
WV,1994,1,121.54
WV,1994,2,123
WV,1994,3,124.88
WV,1994,4,124.47
WV,1995,1,125.95
WV,1995,2,128.52
WV,1995,3,130.79
WV,1995,4,131.29
WV,1996,1,133.02
WV,1996,2,133.73
WV,1996,3,134.2
WV,1996,4,134.25
WV,1997,1,135.24
WV,1997,2,137.72
WV,1997,3,138.11
WV,1997,4,140.18
WV,1998,1,143.11
WV,1998,2,143.23
WV,1998,3,145.15
